File_Name,Rule_ID,Level,Match,Description,Groups,MITRE_ID,If_Sid,If_Matched_Sid,Frequency,Timeframe,Ignore
0545-osquery_rules.xml,24112,4,,osquery: $(osquery.pack) $(osquery.subquery): Windows shared resource $(osquery.columns.name) with path $(osquery.columns.path) status is $(osquery.columns.status),"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24113,4,,osquery: $(osquery.pack) $(osquery.subquery): Browser plugin $(osquery.columns.name) is enabled,"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24114,4,,osquery: $(osquery.pack) $(osquery.subquery): Browser plugin $(osquery.columns.name) is disabled,"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24115,4,,osquery: $(osquery.pack) $(osquery.subquery): Safari extension $(osquery.columns.name) version is $(osquery.columns.version) and the user that owns it is $(osquery.columns.uid),"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24116,4,,osquery: $(osquery.pack) $(osquery.subquery): Chrome extension $(osquery.columns.name) version is $(osquery.columns.version) and the user that owns it is $(osquery.columns.uid),"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24117,4,,osquery: $(osquery.pack) $(osquery.subquery): Firefox addon $(osquery.columns.name) type is $(osquery.columns.type) and the user that owns it is $(osquery.columns.uid),"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24118,4,,osquery: $(osquery.pack) $(osquery.subquery): Homebrew package $(osquery.columns.name) version is $(osquery.columns.version),"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24119,4,,osquery: $(osquery.pack) $(osquery.subquery): Windows program $(osquery.columns.name) $(osquery.columns.version) is installed on the system,"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24120,4,,osquery: $(osquery.pack) $(osquery.subquery): Windows patch $(osquery.columns.hotfix_id) is installed on the system,"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24121,4,,osquery: $(osquery.pack) $(osquery.subquery): OSX package recepit $(osquery.columns.package_id) $(osquery.columns.version) is installed on the system,"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24122,4,,osquery: $(osquery.pack) $(osquery.subquery): USB device from vendor $(osquery.columns.vendor) is attached to port $(osquery.columns.usb_port),"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24123,4,,osquery: $(osquery.pack) $(osquery.subquery): Keychain $(osquery.columns.label) path is $(osquery.columns.path),"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24124,4,,osquery: $(osquery.pack) $(osquery.subquery): Keychain $(osquery.columns.label) path is $(osquery.columns.path),"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24125,4,,"osquery: $(osquery.pack) $(osquery.subquery): Package name $(osquery.columns.name), version $(osquery.columns.version), revision $(osquery.columns.revision),size $(osquery.columns.size) bytes","it_compliance,",,24100,,,,
0545-osquery_rules.xml,24126,4,,"osquery: $(osquery.pack) $(osquery.subquery): Repository name $(osquery.columns.name), version $(osquery.columns.version), source $(osquery.columns.source),release name $(osquery.columns.release)","it_compliance,",,24100,,,,
0545-osquery_rules.xml,24127,4,,osquery: $(osquery.pack) $(osquery.subquery): Portage package $(osquery.columns.package) $(osquery.columns.version) USE flags $(osquery.columns.flags),"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24128,4,,osquery: $(osquery.pack) $(osquery.subquery): Portage package $(osquery.columns.package) $(osquery.columns.version) USE flags $(osquery.columns.flags),"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24129,4,,osquery: $(osquery.pack) $(osquery.subquery): OS Kernel module $(osquery.columns.name) is enabled and used by $(osquery.columns.used_by),"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24130,4,,osquery: $(osquery.pack) $(osquery.subquery): Windows device $(osquery.columns.device_name) driver is being used,"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24131,4,,osquery: $(osquery.pack) $(osquery.subquery): RPM package $(osquery.columns.name) version $(osquery.columns.version) is installed on the system,"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24132,4,,osquery: $(osquery.pack) $(osquery.subquery): RPM package $(osquery.columns.name) version $(osquery.columns.version) is installed on the system,"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24133,4,,osquery: $(osquery.pack) $(osquery.subquery): OS X Application $(osquery.columns.name) version $(osquery.columns.bundle_version) is installed,"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24134,4,,osquery: $(osquery.pack) $(osquery.subquery): Device $(osquery.columns.name) encryption status is $(osquery.columns.encryption_status),"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24135,4,,osquery: $(osquery.pack) $(osquery.subquery): Running daemon is $(osquery.columns.label) with path $(osquery.columns.program) and username $(osquery.columns.username),"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24136,4,,osquery: $(osquery.pack) $(osquery.subquery): Iptable source ip $(osquery.columns.src_ip) with policy $(osquery.columns.policy) and target $(osquery.columns.target) has a packet count of $(osquery.columns.packets),"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24137,4,,osquery: $(osquery.pack) $(osquery.subquery): Integrity protection flag $(osquery.columns.config_flag) is enabled,"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24138,4,,osquery: $(osquery.pack) $(osquery.subquery): Integrity protection flag $(osquery.columns.config_flag) is disabled,"it_compliance,",,24100,,,,
0545-osquery_rules.xml,24200,4,,osquery: $(osquery.pack) $(osquery.subquery): $(osquery.columns.name) malware process detected,"osx_attacks,",,24010,,,,
0545-osquery_rules.xml,24201,4,,osquery: $(osquery.pack) $(osquery.subquery): Leverage-A_2 malware detected on path $(osquery.columns.path),"osx_attacks,",,24200,,,,
0545-osquery_rules.xml,24202,4,,osquery: $(osquery.pack) $(osquery.subquery): OSX iWorkServ malware detected on path $(osquery.columns.path),"osx_attacks,",,24200,,,,
0545-osquery_rules.xml,24203,4,,osquery: $(osquery.pack) $(osquery.subquery): iWorm_1 malware detected on path $(osquery.columns.path),"osx_attacks,",,24200,,,,
0545-osquery_rules.xml,24204,4,,osquery: $(osquery.pack) $(osquery.subquery): HackingTeam Mac RAT1 malware detected on path $(osquery.columns.path),"osx_attacks,",,24200,,,,
0545-osquery_rules.xml,24205,4,,osquery: $(osquery.pack) $(osquery.subquery): HackingTeam Mac RAT2 malware detected on path $(osquery.columns.path),"osx_attacks,",,24200,,,,
0545-osquery_rules.xml,24206,4,,osquery: $(osquery.pack) $(osquery.subquery): HackingTeam Mac Persistence malware detected on path $(osquery.columns.path),"osx_attacks,",,24200,,,,
0545-osquery_rules.xml,24207,4,,osquery: $(osquery.pack) $(osquery.subquery): Keranger malware detected on path $(osquery.columns.path),"osx_attacks,",,24200,,,,
0545-osquery_rules.xml,24208,4,,osquery: $(osquery.pack) $(osquery.subquery): OSX Backdoor Mokes malware detected on path $(osquery.columns.path),"osx_attacks,",,24200,,,,
0545-osquery_rules.xml,24209,4,,osquery: $(osquery.pack) $(osquery.subquery): Komplex malware detected on path $(osquery.columns.path),"osx_attacks,",,24200,,,,
0545-osquery_rules.xml,24210,4,,osquery: $(osquery.pack) $(osquery.subquery): OceanLotus malware detected on path $(osquery.columns.path),"osx_attacks,",,24200,,,,
0545-osquery_rules.xml,24211,4,,osquery: $(osquery.pack) $(osquery.subquery): OSX/Dok malware detected in certificate $(osquery.columns.common_name),"osx_attacks,",,24200,,,,
0545-osquery_rules.xml,24212,4,,osquery: $(osquery.pack) $(osquery.subquery): OSX/Dok malware detected on path $(osquery.columns.path),"osx_attacks,",,24200,,,,
0545-osquery_rules.xml,24213,4,,osquery: $(osquery.pack) $(osquery.subquery): Snake malware detected on path $(osquery.columns.path),"osx_attacks,",,24200,,,,
0545-osquery_rules.xml,24214,4,,osquery: $(osquery.pack) $(osquery.subquery): Proton malware detected on path $(osquery.columns.path),"osx_attacks,",,24200,,,,
0545-osquery_rules.xml,24215,4,,"osquery: $(osquery.pack) $(osquery.subquery): MaMi malware detected, infected DNS address $(osquery.columns.address)","osx_attacks,",T1071,24200,,,,
0545-osquery_rules.xml,24216,4,,osquery: $(osquery.pack) $(osquery.subquery): MaMi malware detected in certificate $(osquery.columns.common_name),"osx_attacks,",,24200,,,,
0545-osquery_rules.xml,24217,4,,osquery: $(osquery.pack) $(osquery.subquery): Coldroot RAT malware detected on path $(osquery.columns.path),"osx_attacks,",,24200,,,,
0545-osquery_rules.xml,24218,4,,osquery: $(osquery.pack) $(osquery.subquery): OSX Dummy malware detected on path $(osquery.columns.path),"osx_attacks,",,24200,,,,
0545-osquery_rules.xml,24300,4,,osquery: $(osquery.pack) query result,"vuln_management,",,24010,,,,
0545-osquery_rules.xml,24301,4,,osquery: $(osquery.pack) $(osquery.subquery): Kernel version is $(osquery.columns.version) with path $(osquery.columns.path) and kernel device identifier $(osquery.columns.device) ,"vuln_management,",,24300,,,,
0545-osquery_rules.xml,24302,4,,osquery: $(osquery.pack) $(osquery.subquery): OS $(osquery.columns.name) $(osquery.columns.version) with minor $(osquery.columns.minor) and major $(osquery.columns.major),"vuln_management,",,24300,,,,
0545-osquery_rules.xml,24303,4,,osquery: $(osquery.pack) $(osquery.subquery): Kernel module $(osquery.columns.name) version $(osquery.columns.version),"vuln_management,",,24300,,,,
0545-osquery_rules.xml,24304,4,,osquery: $(osquery.pack) $(osquery.subquery): OS Kernel module $(osquery.columns.name) is enabled and used by $(osquery.columns.used_by),"vuln_management,",,24300,,,,
0545-osquery_rules.xml,24305,4,,osquery: $(osquery.pack) $(osquery.subquery): OS X Application $(osquery.columns.name) version $(osquery.columns.bundle_version) is installed,"vuln_management,",,24300,,,,
0545-osquery_rules.xml,24306,4,,osquery: $(osquery.pack) $(osquery.subquery): Browser plugin $(osquery.columns.name) is enabled,"vuln_management,",,24300,,,,
0545-osquery_rules.xml,24307,4,,osquery: $(osquery.pack) $(osquery.subquery): Browser plugin $(osquery.columns.name) is disabled,"vuln_management,",,24300,,,,
0545-osquery_rules.xml,24308,4,,osquery: $(osquery.pack) $(osquery.subquery): Safari extension $(osquery.columns.name) version is $(osquery.columns.version) and the user that owns it is $(osquery.columns.uid),"vuln_management,",,24300,,,,
0545-osquery_rules.xml,24309,4,,osquery: $(osquery.pack) $(osquery.subquery): Opera extension $(osquery.columns.name) version is $(osquery.columns.version) and the user that owns it is $(osquery.columns.uid),"vuln_management,",,24300,,,,
0545-osquery_rules.xml,24310,4,,osquery: $(osquery.pack) $(osquery.subquery): Chrome extension $(osquery.columns.name) version is $(osquery.columns.version) and the user that owns it is $(osquery.columns.uid),"vuln_management,",,24300,,,,
0545-osquery_rules.xml,24311,4,,osquery: $(osquery.pack) $(osquery.subquery): Firefox addon $(osquery.columns.name) type is $(osquery.columns.type) and the user that owns it is $(osquery.columns.uid),"vuln_management,",,24300,,,,
0545-osquery_rules.xml,24312,4,,osquery: $(osquery.pack) $(osquery.subquery): Homebrew package $(osquery.columns.name) version is $(osquery.columns.version),"vuln_management,",,24300,,,,
0545-osquery_rules.xml,24313,4,,osquery: $(osquery.pack) $(osquery.subquery): OSX package recepit $(osquery.columns.package_id) $(osquery.columns.version) is installed on the system,"vuln_management,",,24300,,,,
0545-osquery_rules.xml,24314,4,,"osquery: $(osquery.pack) $(osquery.subquery): Package name $(osquery.columns.name), version $(osquery.columns.version), revision $(osquery.columns.revision),size $(osquery.columns.size) bytes","vuln_management,",,24300,,,,
0545-osquery_rules.xml,24315,4,,"osquery: $(osquery.pack) $(osquery.subquery): Repository name $(osquery.columns.name), version $(osquery.columns.version), source $(osquery.columns.source),release name $(osquery.columns.release)","vuln_management,",,24300,,,,
0545-osquery_rules.xml,24316,4,,osquery: $(osquery.pack) $(osquery.subquery): Portage package $(osquery.columns.package) $(osquery.columns.version) USE flags $(osquery.columns.flags),"vuln_management,",,24300,,,,
0545-osquery_rules.xml,24317,4,,osquery: $(osquery.pack) $(osquery.subquery): RPM package $(osquery.columns.name) version $(osquery.columns.version) is installed on the system,"vuln_management,",,24300,,,,
0545-osquery_rules.xml,24318,4,,osquery: $(osquery.pack) $(osquery.subquery): Sparkle bundle $(osquery.columns.name) is unauthenticated,"vuln_management,",,24300,,,,
0545-osquery_rules.xml,24319,4,,osquery: $(osquery.pack) $(osquery.subquery): Python package $(osquery.columns.package_name) is backdoored,"vuln_management,",,24300,,,,
0545-osquery_rules.xml,24400,4,,osquery: $(osquery.pack) query result,"hardware_monitoring,",,24010,,,,
0545-osquery_rules.xml,24401,4,,osquery: $(osquery.pack) $(osquery.subquery): ACPI table $(osquery.columns.name) size is $(osquery.columns.size),"hardware_monitoring,",,24400,,,,
0545-osquery_rules.xml,24402,4,,osquery: $(osquery.pack) $(osquery.subquery): CPU feature $(osquery.columns.feature) and value $(osquery.columns.value),"hardware_monitoring,",,24400,,,,
0545-osquery_rules.xml,24403,4,,osquery: $(osquery.pack) $(osquery.subquery): ACPI table $(osquery.columns.name) size is $(osquery.columns.size),"hardware_monitoring,",,24400,,,,
0545-osquery_rules.xml,24404,4,,osquery: $(osquery.pack) $(osquery.subquery): NVRAM variable $(osquery.columns.name) value $(osquery.columns.value),"hardware_monitoring,",,24400,,,,
0545-osquery_rules.xml,24405,4,,osquery: $(osquery.pack) $(osquery.subquery): PCI device $(osquery.columns.model) with vendor $(osquery.columns.vendor) is active,"hardware_monitoring,",,24400,,,,
0545-osquery_rules.xml,24406,4,,osquery: $(osquery.pack) $(osquery.subquery): Fan $(osquery.columns.name) actual speed is $(osquery.columns.actual) rpm,"hardware_monitoring,",,24400,,,,
0545-osquery_rules.xml,24407,4,,osquery: $(osquery.pack) $(osquery.subquery): Temperature sensor $(osquery.columns.name) is at $(osquery.columns.celsius) celsius,"hardware_monitoring,",,24400,,,,
0545-osquery_rules.xml,24408,4,,osquery: $(osquery.pack) $(osquery.subquery): USB device from vendor $(osquery.columns.vendor) is attached to port $(osquery.columns.usb_port),"hardware_monitoring,",,24400,,,,
0545-osquery_rules.xml,24409,4,,osquery: $(osquery.pack) $(osquery.subquery): Hardware device $(osquery.columns.model) triggered action $(osquery.columns.action),"hardware_monitoring,",,24400,,,,
0545-osquery_rules.xml,24410,4,,osquery: $(osquery.pack) $(osquery.subquery): System control $(osquery.columns.name) oid is $(osquery.columns.oid),"hardware_monitoring,",,24400,,,,
0545-osquery_rules.xml,24411,4,,osquery: $(osquery.pack) $(osquery.subquery): IOKit device $(osquery.columns.name) busy state is $(osquery.columns.busy_state),"hardware_monitoring,",,24400,,,,
0545-osquery_rules.xml,24412,4,,osquery: $(osquery.pack) $(osquery.subquery): EFI file $(osquery.columns.path) sha256 $(osquery.columns.sha256),"hardware_monitoring,",,24400,,,,
0545-osquery_rules.xml,24413,4,,osquery: $(osquery.pack) $(osquery.subquery): OS X Kernel extension $(osquery.columns.name) with version $(osquery.columns.version) is loaded,"hardware_monitoring,",,24400,,,,
0545-osquery_rules.xml,24414,4,,osquery: $(osquery.pack) $(osquery.subquery): OS Kernel module $(osquery.columns.name) is enabled and used by $(osquery.columns.used_by),"hardware_monitoring,",,24400,,,,
0545-osquery_rules.xml,24415,4,,osquery: $(osquery.pack) $(osquery.subquery): Windows device $(osquery.columns.device_name) driver is being used,"hardware_monitoring,",,24400,,,,
0545-osquery_rules.xml,24416,4,,"osquery: $(osquery.pack) $(osquery.subquery): Device $(osquery.columns.path), UID $(osquery.columns.uid), GID $(osquery.columns.gid), type $(osquery.columns.type) ","hardware_monitoring,",,24400,,,,
0545-osquery_rules.xml,24500,4,,osquery: $(osquery.pack) $(osquery.subquery): Wazuh rootkit file $(osquery.columns.path) detected,"ossec_rootkit,",,24010,,,,
0545-osquery_rules.xml,24600,4,,osquery: $(osquery.pack) $(osquery.subquery): Windows Registry key $(osquery.columns.key) value is $(osquery.columns.data),"windows_hardening,",,24010,,,,
0545-osquery_rules.xml,24700,4,,osquery: $(osquery.pack) query result,"windows_attacks,",,24010,,,,
0545-osquery_rules.xml,24701,4,,osquery: $(osquery.pack) $(osquery.subquery): CCleaner Trojan Floxif detected on registry path $(osquery.columns.path),"windows_attacks,",T1547.001,24700,,,,
0545-osquery_rules.xml,24702,4,,osquery: $(osquery.pack) $(osquery.subquery): CCleaner Trojan Floxif detected on service $(osquery.columns.name) for user $(osquery.columns.user_account),"windows_attacks,",T1569.002,24700,,,,
0545-osquery_rules.xml,24703,4,,osquery: $(osquery.pack) $(osquery.subquery): Winsecurity.info Scam detected on path $(osquery.columns.install_location),"windows_attacks,",,24700,,,,
0545-osquery_rules.xml,24704,4,,osquery: $(osquery.pack) $(osquery.subquery): Winsecurity.info Scam detected on Chrome extension $(osquery.columns.name),"windows_attacks,",,24700,,,,
0545-osquery_rules.xml,24705,4,,osquery: $(osquery.pack) $(osquery.subquery): unTabs Browser extension malware detected on path $(osquery.columns.install_location),"windows_attacks,",T1176,24700,,,,
0545-osquery_rules.xml,24706,4,,osquery: $(osquery.pack) $(osquery.subquery): unTabs Chrome extension malware detected $(osquery.columns.name),"windows_attacks,",T1176,24700,,,,
0545-osquery_rules.xml,24707,4,,osquery: $(osquery.pack) $(osquery.subquery): Sticky file key backdoor detected for program $(osquery.columns.path),"windows_attacks,",,24700,,,,
0545-osquery_rules.xml,24708,4,,osquery: $(osquery.pack) $(osquery.subquery): Sticky registry key backdoor detected for key $(osquery.columns.path),"windows_attacks,","T1547.001,T1112",24700,,,,
0545-osquery_rules.xml,24709,4,,"osquery: $(osquery.pack) $(osquery.subquery): conhost.exe process masquerading detected, path is $(osquery.columns.path)","windows_attacks,",T1036,24700,,,,
0545-osquery_rules.xml,24710,4,,"osquery: $(osquery.pack) $(osquery.subquery): dllhost.exe process masquerading detected, path is $(osquery.columns.path)","windows_attacks,",T1036,24700,,,,
0545-osquery_rules.xml,24711,4,,"osquery: $(osquery.pack) $(osquery.subquery): lsass.exe process masquerading detected, path is $(osquery.columns.path)","windows_attacks,",T1036,24700,,,,
0545-osquery_rules.xml,24712,4,,"osquery: $(osquery.pack) $(osquery.subquery): services.exe process masquerading detected, the parent process is incorrect","windows_attacks,",T1036,24700,,,,
0545-osquery_rules.xml,24713,4,,"osquery: $(osquery.pack) $(osquery.subquery): svchost.exe process masquerading detected, path $(osquery.columns.path) is incorrect","windows_attacks,",T1036,24700,,,,
0545-osquery_rules.xml,24714,4,,"osquery: $(osquery.pack) $(osquery.subquery): svchost.exe process masquerading detected, the parent process is incorrect","windows_attacks,",T1036,24700,,,,
0545-osquery_rules.xml,24800,4,,osquery: $(osquery.pack) query result,,,24010,,,,
0545-osquery_rules.xml,24801,4,,osquery: $(osquery.pack) $(osquery.subquery): BetternetVPN Chrome extension malware detected,"unwanted_chrome,",T1176,24800,,,,
0545-osquery_rules.xml,24802,4,,osquery: $(osquery.pack) $(osquery.subquery): Chrometana Chrome extension malware detected,"unwanted_chrome,",T1176,24800,,,,
0545-osquery_rules.xml,24803,4,,osquery: $(osquery.pack) $(osquery.subquery): CopyFish Chrome extension malware detected,"unwanted_chrome,",T1176,24800,,,,
0545-osquery_rules.xml,24804,4,,osquery: $(osquery.pack) $(osquery.subquery): Giphy Chrome extension malware detected,"unwanted_chrome,",T1176,24800,,,,
0545-osquery_rules.xml,24805,4,,osquery: $(osquery.pack) $(osquery.subquery): HolaVPN Chrome extension malware detected,"unwanted_chrome,",T1176,24800,,,,
